gene	log2FC	pvalue	adj_pvalue	significant
TUBA1C	3.62513415988079	5.77723232527339e-05	0.21427754694439	FALSE
ENSG00000253557	5.00632494428327	5.77723232527339e-05	0.21427754694439	FALSE
PDGFRB	-1.53935839081465	8.74397233943986e-05	0.324313934069824	FALSE
ENSG00000250137	1.0589499192905	0.000107199492717702	0.397602918489958	FALSE
CTSS	1.54574039437031	0.000131120615173605	0.486326361678902	FALSE
ZNF75D	1.4389469338467	0.000131120615173605	0.486326361678902	FALSE
MX1	1.45909201861613	0.000131120615173605	0.486326361678902	FALSE
NPAS1	7.98583708901848	0.000131120615173605	0.486326361678902	FALSE
TNFSF13B	4.60537170684434	0.000131120615173605	0.486326361678902	FALSE
VEGFA	-2.61571245469827	0.000131120615173605	0.486326361678902	FALSE
COL4A2	2.23170428756224	0.000131120615173605	0.486326361678902	FALSE
RAB37	1.13664521941992	0.000131120615173605	0.486326361678902	FALSE
SLC19A1	-4.23218400726501	0.000160009043665251	0.593473542954417	FALSE
CFAP418-AS1	-8.6702704740435	0.000160009043665251	0.593473542954417	FALSE
FRMD3	-1.20412943766993	0.000160009043665251	0.593473542954417	FALSE
CHST15	-8.41862286635347	0.000160009043665251	0.593473542954417	FALSE
ENSG00000228541	-8.18116894320994	0.000160009043665251	0.593473542954417	FALSE
GCNT2	-3.72284012581624	0.000160009043665251	0.593473542954417	FALSE
ENSG00000251680	-4.11730613906013	0.000160009043665251	0.593473542954417	FALSE
CRACDL	-3.99273885975196	0.000160009043665251	0.593473542954417	FALSE
LINC01515	-3.99836256904555	0.000160009043665251	0.593473542954417	FALSE
MIR3667HG	-7.28937837784084	0.000160009043665251	0.593473542954417	FALSE
CYSLTR2	-5.18699407881522	0.000160009043665251	0.593473542954417	FALSE
CCNT2-AS1	-11.6069595422173	0.000160009043665251	0.593473542954417	FALSE
GAP43	-4.13944817763001	0.000160009043665251	0.593473542954417	FALSE
ENSG00000246225	-12.0439092139261	0.000160009043665251	0.593473542954417	FALSE
B4GALNT3	-4.55021385613721	0.000160009043665251	0.593473542954417	FALSE
LINC01572	-8.94668865628116	0.000160009043665251	0.593473542954417	FALSE
TLE1-DT	-10.5194002002668	0.000160009043665251	0.593473542954417	FALSE
IL6R	-2.46729428066708	0.000160009043665251	0.593473542954417	FALSE
ZNF618	-5.09815236847084	0.000160009043665251	0.593473542954417	FALSE
PLAG1	-9.44089302957352	0.000160009043665251	0.593473542954417	FALSE
TMED3	-3.18415665778121	0.000160009043665251	0.593473542954417	FALSE
EPS15-AS1	-4.73689214431032	0.000160009043665251	0.593473542954417	FALSE
LGALS9	-2.56627477713831	0.000160009043665251	0.593473542954417	FALSE
IRF8	-4.71233272745983	0.000160009043665251	0.593473542954417	FALSE
SCHLAP1	-5.34487555260084	0.000160009043665251	0.593473542954417	FALSE
IFI44L	-1.52000016130532	0.000160009043665251	0.593473542954417	FALSE
PLIN2	-3.88383840915463	0.000160009043665251	0.593473542954417	FALSE
FLVCR2	-2.96951085591206	0.000160009043665251	0.593473542954417	FALSE
ENSG00000222042	-3.71012687615858	0.000160009043665251	0.593473542954417	FALSE
NOD1	-3.57776194065843	0.000160009043665251	0.593473542954417	FALSE
ENSG00000290888	-8.92378035021748	0.000160009043665251	0.593473542954417	FALSE
PPARGC1B	-3.93088117174311	0.000160009043665251	0.593473542954417	FALSE
ELK3	-4.04398282843138	0.000160009043665251	0.593473542954417	FALSE
SEZ6	-3.84600540265403	0.000160009043665251	0.593473542954417	FALSE
NMNAT3	-11.2366276750851	0.000160009043665251	0.593473542954417	FALSE
NCEH1	-7.96725871258109	0.000160009043665251	0.593473542954417	FALSE
LIN9	-4.20763758918849	0.000160009043665251	0.593473542954417	FALSE
SIGLEC9	-3.96065241085475	0.000160009043665251	0.593473542954417	FALSE
SLC17A7	-3.5520497120124	0.000160009043665251	0.593473542954417	FALSE
TRIM5	-6.28568851301615	0.000160009043665251	0.593473542954417	FALSE
NCK1-DT	-11.9398102233091	0.000160009043665251	0.593473542954417	FALSE
DNAH5	-4.27215008589697	0.000160009043665251	0.593473542954417	FALSE
ENSG00000285939	-3.76853854165504	0.000160009043665251	0.593473542954417	FALSE
ENSG00000287100	-10.5293593031208	0.000160009043665251	0.593473542954417	FALSE
ENSG00000289731	-3.81007555245134	0.000160009043665251	0.593473542954417	FALSE
ENSG00000282022	-11.8446647708861	0.000160009043665251	0.593473542954417	FALSE
ENSG00000286133	-5.65978787902709	0.000160009043665251	0.593473542954417	FALSE
LINC02608	-13.7721867470418	0.000160009043665251	0.593473542954417	FALSE
SPAG1	-2.62196637420128	0.000160009043665251	0.593473542954417	FALSE
CHODL	-5.57673678876603	0.000160009043665251	0.593473542954417	FALSE
CMKLR1	-4.35176010862406	0.000160009043665251	0.593473542954417	FALSE
MIR34AHG	-4.88846266115066	0.000160009043665251	0.593473542954417	FALSE
CDKN2A	-5.02881521902956	0.000160009043665251	0.593473542954417	FALSE
SPTLC3	-4.6665068389768	0.000160009043665251	0.593473542954417	FALSE
ARID3A	-4.5909627013916	0.000160009043665251	0.593473542954417	FALSE
EXPH5	-4.49314629937068	0.000160009043665251	0.593473542954417	FALSE
WARS2	-1.32176894258304	0.000160009043665251	0.593473542954417	FALSE
ADAMTSL1	-4.04276587526748	0.000160009043665251	0.593473542954417	FALSE
PIP5K1B	-1.33190731339501	0.000160009043665251	0.593473542954417	FALSE
USP6NL	-1.82313868503713	0.000160009043665251	0.593473542954417	FALSE
FAM53B-AS1	-5.00048506391372	0.000160009043665251	0.593473542954417	FALSE
SPSB1	-4.48865801392785	0.000160009043665251	0.593473542954417	FALSE
ATP1A3	-3.40855438563424	0.000160009043665251	0.593473542954417	FALSE
HERC6	-2.28164457056375	0.000160009043665251	0.593473542954417	FALSE
CP	1.499263238236	0.000160009043665251	0.593473542954417	FALSE
SLC1A4	-9.78886220160023	0.000160009043665251	0.593473542954417	FALSE
IGSF21	-3.08228362990704	0.000160009043665251	0.593473542954417	FALSE
RCBTB2	-4.71640287952488	0.000160009043665251	0.593473542954417	FALSE
LINC02245	-1.83258526951798	0.000160009043665251	0.593473542954417	FALSE
TMEM178A	-3.61281295201957	0.000160009043665251	0.593473542954417	FALSE
JAG1	-4.28339055627081	0.000160009043665251	0.593473542954417	FALSE
LRRIQ1	-3.67031749082355	0.000160009043665251	0.593473542954417	FALSE
EMP2	-4.2382799047431	0.000160009043665251	0.593473542954417	FALSE
CPNE5	-2.35740017583761	0.000160009043665251	0.593473542954417	FALSE
STPG2	-2.79192259657983	0.000160009043665251	0.593473542954417	FALSE
SLC35F3	-4.16499825659759	0.000194811424816982	0.722555574646187	FALSE
GIPR	-3.85504347550298	0.000194811424816982	0.722555574646187	FALSE
HTR2A	5.21612923996883	0.000194811424816982	0.722555574646187	FALSE
KCNC2	-2.75778469753333	0.000194811424816982	0.722555574646187	FALSE
PDE5A	-4.28197094783023	0.000194811424816982	0.722555574646187	FALSE
UNC13A	4.57956307215745	0.000194811424816982	0.722555574646187	FALSE
NFATC1	8.53890582021378	0.000194811424816982	0.722555574646187	FALSE
ARHGAP29	2.42434724806043	0.000194811424816982	0.722555574646187	FALSE
OSMR-DT	1.48279036720608	0.000194811424816982	0.722555574646187	FALSE
LRRC69	-3.96754175266324	0.000194811424816982	0.722555574646187	FALSE
MT2A	-5.11163661632779	0.000236636495141208	0.877684760478741	FALSE
NWD1	-1.74618802923127	0.000236636495141208	0.877684760478741	FALSE
RNF180	2.04722617521698	0.000236636495141208	0.877684760478741	FALSE
PID1	-3.97329575682606	0.000236636495141208	0.877684760478741	FALSE
AFAP1	-2.12555681853972	0.000236636495141208	0.877684760478741	FALSE
ENSG00000259345	-4.770657857225	0.000236636495141208	0.877684760478741	FALSE
FIRRE	-2.96297866484678	0.000236636495141208	0.877684760478741	FALSE
COLEC12	-1.02525492698418	0.000286779121733114	1	FALSE
RAP2C-AS1	-11.0988165152753	0.000286779121733114	1	FALSE
TSHZ3	-2.86199922160404	0.000286779121733114	1	FALSE
CMTM8	2.6089460892843	0.000286779121733114	1	FALSE
PRICKLE1	-1.68474533861316	0.000286779121733114	1	FALSE
CDHR3	-5.63862428034124	0.000286779121733114	1	FALSE
VWCE	2.56454318656912	0.000346747203679932	1	FALSE
SLC6A17	3.44202645851858	0.000346747203679932	1	FALSE
LINC01876	1.38417736022334	0.000346747203679932	1	FALSE
FAM13A	1.67009997484508	0.000346747203679932	1	FALSE
BMP6	1.32654053310112	0.000346747203679932	1	FALSE
DDR2	-1.652582106336	0.000346747203679932	1	FALSE
MSRB3	-7.04076842615397	0.000346747203679932	1	FALSE
RIT2	4.5699351784718	0.000418291648188504	1	FALSE
PYDC2-AS1	1.6175202846718	0.000418291648188504	1	FALSE
FHIP1A	13.7464412370248	0.000418291648188504	1	FALSE
SRPX	3.04220113920188	0.000418291648188504	1	FALSE
ENSG00000253983	1.74171168536842	0.000418291648188504	1	FALSE
HKDC1	5.85184589209141	0.000418291648188504	1	FALSE
ENSG00000226022	1.12897326196523	0.000418291648188504	1	FALSE
LHX6	3.30804909187229	0.000418291648188504	1	FALSE
LINC03069	1.22740018525494	0.000418291648188504	1	FALSE
CRYM	2.16344083468137	0.000418291648188504	1	FALSE
SLC16A10	12.8623523451898	0.000418291648188504	1	FALSE
ZNF516	2.64616681519695	0.000418291648188504	1	FALSE
LINC00298	-5.44586866058637	0.000418291648188504	1	FALSE
PLCXD3	3.19611963744379	0.000418291648188504	1	FALSE
LUCAT1	4.19938946792445	0.000418291648188504	1	FALSE
PTH2R	1.84324347960523	0.000418291648188504	1	FALSE
CLYBL	-5.69269242519128	0.000418291648188504	1	FALSE
ENSG00000280660	2.77551114116278	0.000418291648188504	1	FALSE
ENSG00000280241	3.50095053131139	0.000418291648188504	1	FALSE
ZNF804B	-3.60944221688385	0.000418291648188504	1	FALSE
PLCB4	11.0105650462607	0.000418291648188504	1	FALSE
GNAL	6.10705584380366	0.000418291648188504	1	FALSE
BCL10-AS1	2.49807485380595	0.000418291648188504	1	FALSE
C1QTNF7-AS1	-1.26638748227357	0.000418291648188504	1	FALSE
CDK14	1.22252505461207	0.000418291648188504	1	FALSE
C2orf27A	-3.48121010515964	0.000418291648188504	1	FALSE
P2RY14	6.58749806063069	0.000418291648188504	1	FALSE
ENSG00000290955	6.80153026391621	0.000418291648188504	1	FALSE
RGS17	8.04615173660168	0.000418291648188504	1	FALSE
GOLIM4	3.64478351067654	0.000418291648188504	1	FALSE
ENSG00000254587	1.06150050069218	0.000418291648188504	1	FALSE
NHSL2	4.9098786346832	0.000418291648188504	1	FALSE
CFAP20DC-DT	13.8112245139514	0.000418291648188504	1	FALSE
PLXNA2	1.67994306746709	0.000418291648188504	1	FALSE
NRSN1	1.34429684010908	0.000418291648188504	1	FALSE
SLC7A2	3.46621365554885	0.000418291648188504	1	FALSE
MIR222HG	1.73129773923251	0.0005034396288266	1	FALSE
MEF2C-AS1	5.24716814704487	0.0005034396288266	1	FALSE
ENSG00000286757	2.96872403452857	0.0005034396288266	1	FALSE
TNFRSF21	1.80901054844277	0.0005034396288266	1	FALSE
RPH3A	3.11142425419467	0.0005034396288266	1	FALSE
JAM2	1.70560392749909	0.0005034396288266	1	FALSE
CCBE1	1.24633391167969	0.0005034396288266	1	FALSE
GRIK4	-4.2207535446869	0.0005034396288266	1	FALSE
LPAR5	-5.79577342729046	0.000604531321502251	1	FALSE
FRMPD4	-1.33749760967505	0.000604531321502251	1	FALSE
SMS	-2.7526790140101	0.000604531321502251	1	FALSE
GPNMB	-2.22617954815999	0.000604531321502251	1	FALSE
ATP2B2	2.92675918417796	0.000604531321502251	1	FALSE
TRMT9B	1.98669275382072	0.000604531321502251	1	FALSE
ERI1	4.94096100541198	0.000604531321502251	1	FALSE
KLHL6	1.04150795911825	0.000724260296111198	1	FALSE
C11orf96	1.73511674579659	0.000724260296111198	1	FALSE
DIAPH2-AS1	1.88872994536621	0.000724260296111198	1	FALSE
SOX4	10.4389988861802	0.000724260296111198	1	FALSE
SPTBN4	-2.42762724900148	0.000724260296111198	1	FALSE
LINC02251	1.70029816307462	0.000724260296111198	1	FALSE
ENSG00000283380	1.35639770336221	0.000724260296111198	1	FALSE
DZIP1	-1.37428627307785	0.000724260296111198	1	FALSE
ENSG00000237844	2.41577564351474	0.000724260296111198	1	FALSE
IFNG-AS1	1.07402439005135	0.000865717717399994	1	FALSE
ACER2	-6.3565307992386	0.000865717717399994	1	FALSE
ZNF235	-2.04437258402862	0.000865717717399994	1	FALSE
HLA-DRB1	1.97099235410481	0.000865717717399994	1	FALSE
ENSG00000229618	3.0780494363225	0.000865717717399994	1	FALSE
LINC00378	3.55628493470477	0.000865717717399994	1	FALSE
ATP8A2	2.89920964315419	0.000865717717399994	1	FALSE
TNS3	2.06140843105301	0.000865717717399994	1	FALSE
PDLIM5	3.9393645694457	0.000865717717399994	1	FALSE
LINC02964	-6.42285535375195	0.00103244047676832	1	FALSE
GIMAP8	-4.92284475528559	0.00103244047676832	1	FALSE
DHRS3	-3.80557294303655	0.00103244047676832	1	FALSE
XAF1	-2.77095470711796	0.00103244047676832	1	FALSE
ENSG00000242880	-8.66364723817752	0.00103244047676832	1	FALSE
FREM1	19.4341499885873	0.00103244047676832	1	FALSE
KNDC1	-1.98015915178314	0.00103244047676832	1	FALSE
MCTP1	9.30862604353591	0.00103244047676832	1	FALSE
LAMA3	1.78376987786643	0.00103244047676832	1	FALSE
MBOAT1	-5.57917878074896	0.00103244047676832	1	FALSE
ACSL6	-3.51203491043095	0.00103244047676832	1	FALSE
KIAA1671	-5.49101328143417	0.00103244047676832	1	FALSE
CASS4	-7.81957028610103	0.00103244047676832	1	FALSE
A2M	-3.58645122743836	0.00122846333675191	1	FALSE
ENSG00000251314	-6.4516218687061	0.00122846333675191	1	FALSE
POU2F2	-11.2489963048537	0.00122846333675191	1	FALSE
EPSTI1	-4.19049705523967	0.00122846333675191	1	FALSE
ITGA1	-3.24022620635997	0.00122846333675191	1	FALSE
COTL1	-6.52992289894433	0.00122846333675191	1	FALSE
ETS2	-3.14664970314112	0.00122846333675191	1	FALSE
NEPRO-AS1	-12.1920259299603	0.00122846333675191	1	FALSE
EPB41L4A	-11.9221248016061	0.00122846333675191	1	FALSE
ZNF433-AS1	-1.49681470299662	0.00122846333675191	1	FALSE
MRTFB	-2.31884980034241	0.00122846333675191	1	FALSE
CD99P1	-2.27175927353881	0.00122846333675191	1	FALSE
PGM2L1	-3.10011536559825	0.00122846333675191	1	FALSE
FBXL13	-3.50731491692644	0.00122846333675191	1	FALSE
ATG10	-5.0119782829108	0.00122846333675191	1	FALSE
XKR9	-3.48647334005267	0.00122846333675191	1	FALSE
C9orf153	-6.69597712613222	0.00122846333675191	1	FALSE
RGS1	-11.9515180064251	0.00122846333675191	1	FALSE
EPHA1-AS1	-9.47686479255121	0.00122846333675191	1	FALSE
SLC25A37	-4.30798874770271	0.00122846333675191	1	FALSE
LINC02649	-4.37231617794955	0.00122846333675191	1	FALSE
HMGA1	-6.35661639776726	0.00122846333675191	1	FALSE
CDR2	-3.49385309535022	0.00122846333675191	1	FALSE
EFCAB13	-3.26653456030823	0.00122846333675191	1	FALSE
TYMP	-4.53465194517021	0.00122846333675191	1	FALSE
CASP4	-5.51496482572318	0.00122846333675191	1	FALSE
SLC16A2	-2.79988085433788	0.00122846333675191	1	FALSE
ITGA5	-4.66273738575545	0.00122846333675191	1	FALSE
NEXN	-5.40655372498542	0.00122846333675191	1	FALSE
ADAM19	-8.71868300035928	0.00122846333675191	1	FALSE
IFNLR1	-5.26837742232476	0.00122846333675191	1	FALSE
ZNRF1	-10.2918997254047	0.00122846333675191	1	FALSE
SIMC1	-11.1941064046934	0.00122846333675191	1	FALSE
ZNF267	-4.47122264748254	0.00122846333675191	1	FALSE
MLKL	-2.84110160271159	0.00122846333675191	1	FALSE
EHD4	-13.3014420824749	0.00122846333675191	1	FALSE
ENSG00000243176	-9.2763099871023	0.00122846333675191	1	FALSE
CUBN	-8.7531370265654	0.00122846333675191	1	FALSE
ENSG00000237356	-8.87629355580744	0.00122846333675191	1	FALSE
RAB33B-AS1	-5.52753763512606	0.00122846333675191	1	FALSE
NR4A2	-6.25162024141041	0.00122846333675191	1	FALSE
ENSG00000240963	-5.67795558374443	0.00122846333675191	1	FALSE
GRAMD1B	-4.36754529110312	0.00122846333675191	1	FALSE
RARB	6.7377886892008	0.00122846333675191	1	FALSE
PRKAR1B	-4.25523752256921	0.00122846333675191	1	FALSE
OSBPL10	-1.54231003710605	0.00122846333675191	1	FALSE
LINC03082	-1.40544178113705	0.00122846333675191	1	FALSE
ENSG00000289084	-1.68684676505424	0.00122846333675191	1	FALSE
EYA1	-1.27502744897765	0.00122846333675191	1	FALSE
ZNF124	-1.25570917485812	0.00122846333675191	1	FALSE
SESN3	-4.63176248964802	0.00145837512113079	1	FALSE
FAM184A	1.36720367740081	0.00145837512113079	1	FALSE
RAB27B	4.32707973725703	0.00145837512113079	1	FALSE
PIWIL4-AS1	1.85146159402147	0.00145837512113079	1	FALSE
CDC42EP4	8.45717254988537	0.00145837512113079	1	FALSE
PRICKLE2	1.95347200636178	0.00145837512113079	1	FALSE
STRBP	3.72099338256541	0.00145837512113079	1	FALSE
ANKDD1A	-1.92174568389463	0.00145837512113079	1	FALSE
ST6GAL2	5.23818423847035	0.00172737892543045	1	FALSE
VSNL1	-2.7225000005744	0.00172737892543045	1	FALSE
EFNA5	5.31307589633524	0.00172737892543045	1	FALSE
C3AR1	1.33387723742629	0.00172737892543045	1	FALSE
MIR7-3HG	1.23998602518553	0.00172737892543045	1	FALSE
MIR2052HG	4.98595634369196	0.00172737892543045	1	FALSE
FRMPD2	1.94406886577367	0.00172737892543045	1	FALSE
ST8SIA1	-4.26932309973384	0.00172737892543045	1	FALSE
PHYHD1	2.77709298414156	0.00204135625458021	1	FALSE
BMPER	-4.47229271664357	0.00204135625458021	1	FALSE
APAF1	1.09859210457305	0.00204135625458021	1	FALSE
GNLY	-2.63034518222912	0.00204135625458021	1	FALSE
RGS18	-5.25616308099126	0.00240693491637254	1	FALSE
LGALS3	-5.81826998423125	0.00240693491637254	1	FALSE
STOX1	2.94401301825606	0.00240693491637254	1	FALSE
CD38	1.37425637493289	0.00240693491637254	1	FALSE
GABRB2	-1.97650685651946	0.00240693491637254	1	FALSE
CSGALNACT1	-7.10400914191086	0.00240693491637254	1	FALSE
NYAP2	4.12871852487037	0.00240693491637254	1	FALSE
LINC02664	1.23668242966189	0.00240693491637254	1	FALSE
LLGL2	5.69356284218552	0.00240693491637254	1	FALSE
SGPP2	-4.76440541855286	0.00240693491637254	1	FALSE
ATP1B2	-1.17345353166097	0.00240693491637254	1	FALSE
TBC1D8	-3.85622642114676	0.00240693491637254	1	FALSE
ENSG00000291003	2.55271946867571	0.00240693491637254	1	FALSE
STXBP5L	2.17211224243662	0.00283156041102719	1	FALSE
AQP4-AS1	-2.10158528365869	0.00283156041102719	1	FALSE
SYN3	1.98455315882943	0.00283156041102719	1	FALSE
PIK3R3	5.95699445870022	0.00283156041102719	1	FALSE
ADCY1	-3.26257538550155	0.00283156041102719	1	FALSE
SAMD4A	2.47829026979311	0.00283156041102719	1	FALSE
CRY1	-3.03199845273668	0.00283156041102719	1	FALSE
GAB3	1.47007680558564	0.00332357045872563	1	FALSE
RBFOX3	-11.5623378558567	0.00332357045872563	1	FALSE
PARP9	2.50646399936749	0.00332357045872563	1	FALSE
PTPRN2	-1.3517638673979	0.00332357045872563	1	FALSE
ANO3	1.80940127778757	0.00332357045872563	1	FALSE
ENSG00000291034	-3.97886138141589	0.00332357045872563	1	FALSE
ENSG00000258077	3.28759034440852	0.00332357045872563	1	FALSE
SLC25A43	-3.72629319363044	0.00332357045872563	1	FALSE
TTN-AS1	-1.83472093839185	0.00332357045872563	1	FALSE
PIK3AP1	-4.11781642164603	0.00389227219882665	1	FALSE
SHLD1	1.34625059362217	0.00389227219882665	1	FALSE
CHN1	1.16192822620455	0.00389227219882665	1	FALSE
OLFM1	-3.04145015110962	0.00389227219882665	1	FALSE
BCAR3	3.88699338261384	0.00389227219882665	1	FALSE
ENSG00000289228	1.45890309820649	0.00389227219882665	1	FALSE
PFKP	-1.09850962677468	0.00389227219882665	1	FALSE
FGGY	-7.10463142171312	0.00389227219882665	1	FALSE
TLE1	-2.72866217124244	0.00389227219882665	1	FALSE
ENSG00000228113	-3.71738724056421	0.00389227219882665	1	FALSE
TRPC3	1.01143533302549	0.00389227219882665	1	FALSE
WARS2-AS1	3.93103643646163	0.00389227219882665	1	FALSE
PECAM1	1.23171645691412	0.00454802147727415	1	FALSE
ARHGAP18	9.50304374651015	0.00454802147727415	1	FALSE
FAM241A	1.51991230765246	0.00454802147727415	1	FALSE
ENSG00000287127	-1.37674938301702	0.00454802147727415	1	FALSE
PRAG1	7.11994549845373	0.00454802147727415	1	FALSE
PDE8B	2.71058385463167	0.00454802147727415	1	FALSE
GPR158	2.90329137214812	0.00454802147727415	1	FALSE
RANBP17	-2.1377720090539	0.00454802147727415	1	FALSE
HLF	3.38510097865309	0.00454802147727415	1	FALSE
KIAA1217	-1.1530073936457	0.00454802147727415	1	FALSE
ANO5	1.79087609561925	0.00454802147727415	1	FALSE
CDH18	-2.18393507695004	0.00454802147727415	1	FALSE
KCNQ3	-5.84577053879018	0.00530230351346008	1	FALSE
MAN1A1	-3.27781482992993	0.00530230351346008	1	FALSE
TBC1D4	-7.76246083569658	0.00530230351346008	1	FALSE
ATF7IP2	-4.61440421469377	0.00530230351346008	1	FALSE
SQOR	-6.03137969996069	0.00530230351346008	1	FALSE
CEMIP	2.91478113106212	0.00530230351346008	1	FALSE
SVIL	-6.79578369587786	0.00530230351346008	1	FALSE
