p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cell_type	direction
0.000160009043665251	-8.92378035021748	1	0.062	0.593473542954417	ENSG00000290888	Oligodendrocytes	Down
0.000160009043665251	-3.93088117174311	1	0.062	0.593473542954417	PPARGC1B	Oligodendrocytes	Down
0.000160009043665251	-4.04398282843138	1	0.062	0.593473542954417	ELK3	Oligodendrocytes	Down
0.000160009043665251	-3.84600540265403	1	0.062	0.593473542954417	SEZ6	Oligodendrocytes	Down
0.000160009043665251	-11.2366276750851	1	0.062	0.593473542954417	NMNAT3	Oligodendrocytes	Down
0.000160009043665251	-7.96725871258109	1	0.062	0.593473542954417	NCEH1	Oligodendrocytes	Down
0.000160009043665251	-4.20763758918849	1	0.062	0.593473542954417	LIN9	Oligodendrocytes	Down
0.000160009043665251	-3.96065241085475	1	0.062	0.593473542954417	SIGLEC9	Oligodendrocytes	Down
0.000160009043665251	-3.5520497120124	1	0.062	0.593473542954417	SLC17A7	Oligodendrocytes	Down
0.000160009043665251	-6.28568851301615	1	0.062	0.593473542954417	TRIM5	Oligodendrocytes	Down
0.000160009043665251	-11.9398102233091	1	0.062	0.593473542954417	NCK1-DT	Oligodendrocytes	Down
0.000160009043665251	-4.27215008589697	1	0.062	0.593473542954417	DNAH5	Oligodendrocytes	Down
0.000160009043665251	-3.76853854165504	1	0.125	0.593473542954417	ENSG00000285939	Oligodendrocytes	Down
0.000160009043665251	-10.5293593031208	1	0.125	0.593473542954417	ENSG00000287100	Oligodendrocytes	Down
0.000160009043665251	-3.81007555245134	1	0.125	0.593473542954417	ENSG00000289731	Oligodendrocytes	Down
0.000160009043665251	-11.8446647708861	1	0.125	0.593473542954417	ENSG00000282022	Oligodendrocytes	Down
0.000160009043665251	-5.65978787902709	1	0.125	0.593473542954417	ENSG00000286133	Oligodendrocytes	Down
0.000160009043665251	-13.7721867470418	1	0.125	0.593473542954417	LINC02608	Oligodendrocytes	Down
0.000160009043665251	-2.62196637420128	1	0.125	0.593473542954417	SPAG1	Oligodendrocytes	Down
0.000160009043665251	-5.57673678876603	0.909	0.062	0.593473542954417	CHODL	Oligodendrocytes	Down
0.000160009043665251	-4.35176010862406	0.909	0.062	0.593473542954417	CMKLR1	Oligodendrocytes	Down
0.000160009043665251	-4.88846266115066	0.909	0.062	0.593473542954417	MIR34AHG	Oligodendrocytes	Down
0.000160009043665251	-5.02881521902956	0.909	0.062	0.593473542954417	CDKN2A	Oligodendrocytes	Down
0.000160009043665251	-4.6665068389768	0.909	0.062	0.593473542954417	SPTLC3	Oligodendrocytes	Down
0.000160009043665251	-4.5909627013916	0.909	0.062	0.593473542954417	ARID3A	Oligodendrocytes	Down
0.000160009043665251	-4.49314629937068	0.909	0.062	0.593473542954417	EXPH5	Oligodendrocytes	Down
0.000160009043665251	-1.32176894258304	0.909	0.062	0.593473542954417	WARS2	Oligodendrocytes	Down
0.000160009043665251	-4.04276587526748	1	0.188	0.593473542954417	ADAMTSL1	Oligodendrocytes	Down
0.000160009043665251	-1.33190731339501	1	0.188	0.593473542954417	PIP5K1B	Oligodendrocytes	Down
0.000160009043665251	-1.82313868503713	0.818	0.062	0.593473542954417	USP6NL	Oligodendrocytes	Down
0.000160009043665251	-5.00048506391372	0.818	0.062	0.593473542954417	FAM53B-AS1	Oligodendrocytes	Down
0.000160009043665251	-4.48865801392785	0.818	0.062	0.593473542954417	SPSB1	Oligodendrocytes	Down
0.000160009043665251	-3.40855438563424	1	0.25	0.593473542954417	ATP1A3	Oligodendrocytes	Down
0.000160009043665251	-2.28164457056375	1	0.25	0.593473542954417	HERC6	Oligodendrocytes	Down
0.000160009043665251	1.499263238236	0.727	0	0.593473542954417	CP	Oligodendrocytes	Up
0.000160009043665251	-9.78886220160023	1	0.312	0.593473542954417	SLC1A4	Oligodendrocytes	Down
0.000160009043665251	-3.08228362990704	0.727	0.062	0.593473542954417	IGSF21	Oligodendrocytes	Down
0.000160009043665251	-4.71640287952488	0.727	0.062	0.593473542954417	RCBTB2	Oligodendrocytes	Down
0.000160009043665251	-1.83258526951798	0.636	0.062	0.593473542954417	LINC02245	Oligodendrocytes	Down
0.000160009043665251	-3.61281295201957	1	0.438	0.593473542954417	TMEM178A	Oligodendrocytes	Down
0.000160009043665251	-4.28339055627081	1	0.438	0.593473542954417	JAG1	Oligodendrocytes	Down
0.000160009043665251	-3.67031749082355	1	0.75	0.593473542954417	LRRIQ1	Oligodendrocytes	Down
0.000160009043665251	-4.2382799047431	1	0.812	0.593473542954417	EMP2	Oligodendrocytes	Down
0.000160009043665251	-2.35740017583761	1	0.875	0.593473542954417	CPNE5	Oligodendrocytes	Down
0.000160009043665251	-2.79192259657983	0.182	0.062	0.593473542954417	STPG2	Oligodendrocytes	Down
0.000194811424816982	-4.16499825659759	1	0.125	0.722555574646187	SLC35F3	Oligodendrocytes	Down
0.000194811424816982	-3.85504347550298	0.909	0.062	0.722555574646187	GIPR	Oligodendrocytes	Down
0.000194811424816982	5.21612923996883	0.909	0.062	0.722555574646187	HTR2A	Oligodendrocytes	Up
0.000194811424816982	-2.75778469753333	0.909	0.125	0.722555574646187	KCNC2	Oligodendrocytes	Down
0.000194811424816982	-4.28197094783023	0.818	0.062	0.722555574646187	PDE5A	Oligodendrocytes	Down
0.000194811424816982	4.57956307215745	0.909	0.25	0.722555574646187	UNC13A	Oligodendrocytes	Up
0.000194811424816982	8.53890582021378	0.636	0.062	0.722555574646187	NFATC1	Oligodendrocytes	Up
0.000194811424816982	2.42434724806043	0.909	0.375	0.722555574646187	ARHGAP29	Oligodendrocytes	Up
0.000194811424816982	1.48279036720608	1	0.75	0.722555574646187	OSMR-DT	Oligodendrocytes	Up
0.000194811424816982	-3.96754175266324	0.182	0.062	0.722555574646187	LRRC69	Oligodendrocytes	Down
0.000236636495141208	-5.11163661632779	0.909	0.188	0.877684760478741	MT2A	Oligodendrocytes	Down
0.000236636495141208	-1.74618802923127	0.182	0.75	0.877684760478741	NWD1	Oligodendrocytes	Down
0.000236636495141208	2.04722617521698	1	0.438	0.877684760478741	RNF180	Oligodendrocytes	Up
0.000236636495141208	-3.97329575682606	1	0.562	0.877684760478741	PID1	Oligodendrocytes	Down
0.000236636495141208	-2.12555681853972	1	0.562	0.877684760478741	AFAP1	Oligodendrocytes	Down
0.000236636495141208	-4.770657857225	0	0.25	0.877684760478741	ENSG00000259345	Oligodendrocytes	Down
0.000236636495141208	-2.96297866484678	0.273	0.062	0.877684760478741	FIRRE	Oligodendrocytes	Down
0.000286779121733114	-1.02525492698418	0.909	0.062	1	COLEC12	Oligodendrocytes	Down
0.000286779121733114	-11.0988165152753	0.818	0.062	1	RAP2C-AS1	Oligodendrocytes	Down
0.000286779121733114	-2.86199922160404	1	0.312	1	TSHZ3	Oligodendrocytes	Down
0.000286779121733114	2.6089460892843	0.909	0.25	1	CMTM8	Oligodendrocytes	Up
0.000286779121733114	-1.68474533861316	1	0.688	1	PRICKLE1	Oligodendrocytes	Down
0.000286779121733114	-5.63862428034124	1	0.75	1	CDHR3	Oligodendrocytes	Down
0.000346747203679932	2.56454318656912	0.909	0.25	1	VWCE	Oligodendrocytes	Up
0.000346747203679932	3.44202645851858	0.909	0.25	1	SLC6A17	Oligodendrocytes	Up
0.000346747203679932	1.38417736022334	0.909	0.438	1	LINC01876	Oligodendrocytes	Up
0.000346747203679932	1.67009997484508	0.364	0.062	1	FAM13A	Oligodendrocytes	Up
0.000346747203679932	1.32654053310112	0.909	0.688	1	BMP6	Oligodendrocytes	Up
0.000346747203679932	-1.652582106336	0.091	0.312	1	DDR2	Oligodendrocytes	Down
0.000346747203679932	-7.04076842615397	1	0.875	1	MSRB3	Oligodendrocytes	Down
0.000418291648188504	4.5699351784718	0.091	1	1	RIT2	Oligodendrocytes	Up
0.000418291648188504	1.6175202846718	0.909	0	1	PYDC2-AS1	Oligodendrocytes	Up
0.000418291648188504	13.7464412370248	0.091	1	1	FHIP1A	Oligodendrocytes	Up
0.000418291648188504	3.04220113920188	0.909	0	1	SRPX	Oligodendrocytes	Up
0.000418291648188504	1.74171168536842	0.909	0	1	ENSG00000253983	Oligodendrocytes	Up
0.000418291648188504	5.85184589209141	0.091	1	1	HKDC1	Oligodendrocytes	Up
0.000418291648188504	1.12897326196523	0.909	0	1	ENSG00000226022	Oligodendrocytes	Up
0.000418291648188504	3.30804909187229	0.909	0	1	LHX6	Oligodendrocytes	Up
0.000418291648188504	1.22740018525494	0.909	0	1	LINC03069	Oligodendrocytes	Up
0.000418291648188504	2.16344083468137	0.909	0	1	CRYM	Oligodendrocytes	Up
0.000418291648188504	12.8623523451898	0.091	0.938	1	SLC16A10	Oligodendrocytes	Up
0.000418291648188504	2.64616681519695	0.091	0.938	1	ZNF516	Oligodendrocytes	Up
0.000418291648188504	-5.44586866058637	0.909	0.062	1	LINC00298	Oligodendrocytes	Down
0.000418291648188504	3.19611963744379	0.909	0.125	1	PLCXD3	Oligodendrocytes	Up
0.000418291648188504	4.19938946792445	0.091	0.875	1	LUCAT1	Oligodendrocytes	Up
0.000418291648188504	1.84324347960523	0.909	0.125	1	PTH2R	Oligodendrocytes	Up
0.000418291648188504	-5.69269242519128	0.909	0.125	1	CLYBL	Oligodendrocytes	Down
0.000418291648188504	2.77551114116278	0.091	0.875	1	ENSG00000280660	Oligodendrocytes	Up
0.000418291648188504	3.50095053131139	0.818	0.062	1	ENSG00000280241	Oligodendrocytes	Up
0.000418291648188504	-3.60944221688385	1	0.25	1	ZNF804B	Oligodendrocytes	Down
0.000418291648188504	11.0105650462607	0.909	0.188	1	PLCB4	Oligodendrocytes	Up
0.000418291648188504	6.10705584380366	0.091	0.812	1	GNAL	Oligodendrocytes	Up
0.000418291648188504	2.49807485380595	0.909	0.188	1	BCL10-AS1	Oligodendrocytes	Up
0.000418291648188504	-1.26638748227357	0.818	0.125	1	C1QTNF7-AS1	Oligodendrocytes	Down
0.000418291648188504	1.22252505461207	1	0.312	1	CDK14	Oligodendrocytes	Up
0.000418291648188504	-3.48121010515964	1	0.438	1	C2orf27A	Oligodendrocytes	Down
0.000418291648188504	6.58749806063069	0.091	0.625	1	P2RY14	Oligodendrocytes	Up
0.000418291648188504	6.80153026391621	0.091	0.625	1	ENSG00000290955	Oligodendrocytes	Up
0.000418291648188504	8.04615173660168	0.091	0.562	1	RGS17	Oligodendrocytes	Up
0.000418291648188504	3.64478351067654	0.091	0.5	1	GOLIM4	Oligodendrocytes	Up
0.000418291648188504	1.06150050069218	0.909	0.562	1	ENSG00000254587	Oligodendrocytes	Up
0.000418291648188504	4.9098786346832	0.091	0.438	1	NHSL2	Oligodendrocytes	Up
0.000418291648188504	13.8112245139514	0.091	0.375	1	CFAP20DC-DT	Oligodendrocytes	Up
0.000418291648188504	1.67994306746709	1	0.812	1	PLXNA2	Oligodendrocytes	Up
0.000418291648188504	1.34429684010908	1	0.812	1	NRSN1	Oligodendrocytes	Up
0.000418291648188504	3.46621365554885	0.091	0.25	1	SLC7A2	Oligodendrocytes	Up
0.0005034396288266	1.73129773923251	0.818	0	1	MIR222HG	Oligodendrocytes	Up
0.0005034396288266	5.24716814704487	0.909	0.25	1	MEF2C-AS1	Oligodendrocytes	Up
0.0005034396288266	2.96872403452857	0.091	0.688	1	ENSG00000286757	Oligodendrocytes	Up
0.0005034396288266	1.80901054844277	0.909	0.375	1	TNFRSF21	Oligodendrocytes	Up
0.0005034396288266	3.11142425419467	0.909	0.438	1	RPH3A	Oligodendrocytes	Up
0.0005034396288266	1.70560392749909	1	0.562	1	JAM2	Oligodendrocytes	Up
0.0005034396288266	1.24633391167969	0.909	0.5	1	CCBE1	Oligodendrocytes	Up
0.0005034396288266	-4.2207535446869	0.364	0.062	1	GRIK4	Oligodendrocytes	Down
0.000604531321502251	-5.79577342729046	0.909	0.062	1	LPAR5	Oligodendrocytes	Down
0.000604531321502251	-1.33749760967505	0.909	0.125	1	FRMPD4	Oligodendrocytes	Down
0.000604531321502251	-2.7526790140101	0.909	0.125	1	SMS	Oligodendrocytes	Down
0.000604531321502251	-2.22617954815999	0.364	1	1	GPNMB	Oligodendrocytes	Down
0.000604531321502251	2.92675918417796	0.909	0.5	1	ATP2B2	Oligodendrocytes	Up
0.000604531321502251	1.98669275382072	0.909	0.562	1	TRMT9B	Oligodendrocytes	Up
0.000604531321502251	4.94096100541198	0.273	0.125	1	ERI1	Oligodendrocytes	Up
0.000724260296111198	1.04150795911825	1	0.125	1	KLHL6	Oligodendrocytes	Up
0.000724260296111198	1.73511674579659	0.818	0	1	C11orf96	Oligodendrocytes	Up
0.000724260296111198	1.88872994536621	0.818	0	1	DIAPH2-AS1	Oligodendrocytes	Up
0.000724260296111198	10.4389988861802	0.818	0	1	SOX4	Oligodendrocytes	Up
0.000724260296111198	-2.42762724900148	0.909	0.125	1	SPTBN4	Oligodendrocytes	Down
0.000724260296111198	1.70029816307462	0.727	0	1	LINC02251	Oligodendrocytes	Up
0.000724260296111198	1.35639770336221	0.909	0.375	1	ENSG00000283380	Oligodendrocytes	Up
0.000724260296111198	-1.37428627307785	0.364	0.875	1	DZIP1	Oligodendrocytes	Down
0.000724260296111198	2.41577564351474	0.273	0	1	ENSG00000237844	Oligodendrocytes	Up
0.000865717717399994	1.07402439005135	1	0.125	1	IFNG-AS1	Oligodendrocytes	Up
0.000865717717399994	-6.3565307992386	1	0.125	1	ACER2	Oligodendrocytes	Down
0.000865717717399994	-2.04437258402862	1	0.125	1	ZNF235	Oligodendrocytes	Down
0.000865717717399994	1.97099235410481	0.727	0	1	HLA-DRB1	Oligodendrocytes	Up
0.000865717717399994	3.0780494363225	0.818	0.125	1	ENSG00000229618	Oligodendrocytes	Up
0.000865717717399994	3.55628493470477	0.636	0	1	LINC00378	Oligodendrocytes	Up
0.000865717717399994	2.89920964315419	0.636	0.062	1	ATP8A2	Oligodendrocytes	Up
0.000865717717399994	2.06140843105301	0.909	0.375	1	TNS3	Oligodendrocytes	Up
0.000865717717399994	3.9393645694457	0.545	0.125	1	PDLIM5	Oligodendrocytes	Up
0.00103244047676832	-6.42285535375195	1	0.125	1	LINC02964	Oligodendrocytes	Down
0.00103244047676832	-4.92284475528559	1	0.125	1	GIMAP8	Oligodendrocytes	Down
0.00103244047676832	-3.80557294303655	1	0.125	1	DHRS3	Oligodendrocytes	Down
0.00103244047676832	-2.77095470711796	1	0.125	1	XAF1	Oligodendrocytes	Down
0.00103244047676832	-8.66364723817752	0.909	0.125	1	ENSG00000242880	Oligodendrocytes	Down
0.00103244047676832	19.4341499885873	0.818	0.125	1	FREM1	Oligodendrocytes	Up
0.00103244047676832	-1.98015915178314	1	0.438	1	KNDC1	Oligodendrocytes	Down
0.00103244047676832	9.30862604353591	1	0.5	1	MCTP1	Oligodendrocytes	Up
0.00103244047676832	1.78376987786643	0.909	0.438	1	LAMA3	Oligodendrocytes	Up
0.00103244047676832	-5.57917878074896	1	0.562	1	MBOAT1	Oligodendrocytes	Down
0.00103244047676832	-3.51203491043095	1	0.562	1	ACSL6	Oligodendrocytes	Down
0.00103244047676832	-5.49101328143417	1	0.812	1	KIAA1671	Oligodendrocytes	Down
0.00103244047676832	-7.81957028610103	0.273	0.125	1	CASS4	Oligodendrocytes	Down
0.00122846333675191	-3.58645122743836	1	0.125	1	A2M	Oligodendrocytes	Down
