ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050921	positive regulation of chemotaxis	29/983	145/18870	3.29104902502517e-10	1.52525162996166e-07	1.23264745300943e-07	CX3CR1/P2RY12/NCKAP1L/MET/NEDD9/IL6R/HSPB1/CXCR4/TGFB1/PDGFRB/SERPINE1/PDGFD/ITGA2/SEMA5A/WNT5A/PLA2G7/MCU/SLIT2/BMPR2/PRKD1/C3AR1/LPAR1/FGFR1/SMOC2/CAMK1D/ANO6/DSCAM/NTRK3/DAPK2	29
GO:0050770	regulation of axonogenesis	30/983	157/18870	5.24330687425496e-10	2.22753153707931e-07	1.80020202682753e-07	ARHGAP4/PLXNC1/CYFIP1/EPHA4/DISC1/EFNA5/UST/CNTN2/SEMA5A/DCC/WNT5A/LRRC4C/SLIT2/BMPR2/DAB1/SLIT1/MAP2/CDH4/EPHA7/NGF/KIF13B/SEMA3E/NTN1/PLXNA4/SEMA3D/DSCAM/PAK3/TNR/SKIL/SPP1	30
GO:0032535	regulation of cellular component size	50/983	370/18870	6.05764094790998e-10	2.37552719634193e-07	1.91980620810686e-07	RIN3/ARHGAP4/NCKAP1L/CYFIP1/HCK/ARHGAP18/NCK2/DISC1/EFNA5/CNTN2/KANK4/SEMA5A/ADD2/DCC/WNT5A/PLS1/HSP90AA1/SCIN/SLIT2/BMPR2/SVIL/SLIT1/PRKD1/PLEKHH2/COTL1/MAP2/SLC12A2/ARHGAP28/VAV3/OLFM1/CDH4/EPHA7/NGF/EPS8/CYRIB/ANO6/SEMA3E/SSH2/NTN1/PLXNA4/SEMA3D/DSCAM/PAK3/PRKCE/TNR/NRCAM/SPP1/TENM1/CRACD/SPTBN4	50
GO:0010977	negative regulation of neuron projection development	28/983	140/18870	6.63103530386145e-10	2.41464414136326e-07	1.95141896085066e-07	ARHGAP4/DAB2/EPHA4/STMN2/SEMA5A/PRAG1/DCC/WNT5A/NLGN1/RIT2/SLIT2/B2M/DAB1/SLIT1/MAP2/LPAR1/DTNBP1/PTPN9/EPHA7/RTN4RL1/SEMA3E/NTN1/SEMA3D/GFAP/TNR/PTPRO/SPP1/PTPRG	28
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	31/983	171/18870	1.05390579436503e-09	3.58187449311527e-07	2.89472791518927e-07	ENG/AXL/CX3CR1/P2RY12/PIK3R5/PIK3CD/GCNT2/ARRB2/IL18/TGFBR1/TGFB1/PDGFRB/PDGFD/STOX1/SEMA5A/HSP90AA1/JAK2/CBL/ROR1/LRP2/FGFR1/TEK/ROR2/KIT/SEMA3E/DDR2/NTRK3/IGFBP5/IGF1R/PTPRJ/HIP1	31
GO:0035249	synaptic transmission, glutamatergic	24/983	111/18870	2.12329460514758e-09	6.76534743565149e-07	5.46748360825503e-07	GRM3/DISC1/SLC17A7/NLGN1/DGKI/STXBP1/GRM8/OPHN1/DTNBP1/GRM7/FRRS1L/ROR2/GRIA2/PLPPR4/GRM5/CACNB4/GRIK2/TSHZ3/TNR/CDH8/GRIN2B/NRXN1/CACNG3/GRIK1	24
GO:0006836	neurotransmitter transport	34/983	207/18870	2.4478786460099e-09	7.06429266677299e-07	5.70907920500289e-07	GABRA2/GPR158/SLC17A7/SLC6A11/NOS1/NLGN1/CASK/SLC6A6/SLC38A1/STXBP1/ERC2/GPM6B/RIMS1/DTNBP1/RIMS2/SNAP25/SLC4A8/GDNF/ICA1/CSPG5/SYN2/CADPS/SLC1A1/RPH3A/PTPRN2/CACNB4/GFAP/SLC6A17/CPLX2/MCTP1/KCNMB4/NRXN1/SYN3/PCLO	34
GO:0051966	regulation of synaptic transmission, glutamatergic	20/983	79/18870	2.53424563426899e-09	7.06429266677299e-07	5.70907920500289e-07	GRM3/DISC1/NLGN1/DGKI/STXBP1/GRM8/OPHN1/DTNBP1/GRM7/FRRS1L/ROR2/PLPPR4/GRM5/GRIK2/TSHZ3/TNR/GRIN2B/NRXN1/CACNG3/GRIK1	20
GO:0048588	developmental cell growth	37/983	239/18870	2.63282778871492e-09	7.06429266677299e-07	5.70907920500289e-07	ARHGAP4/TGFBR2/CYFIP1/DISC1/EFNA5/CXCR4/SEMA5A/DCC/WNT5A/HSP90AA1/SLIT2/BMPR2/SLIT1/MAP2/RIMS1/CPNE5/RIMS2/RGS4/OLFM1/CDH4/EPHA7/NGF/SH3GL2/PRICKLE1/SEMA3E/NTN1/PLXNA4/SEMA3D/DSCAM/EDNRA/TMEM108/TNR/NRCAM/SPP1/MEIS1/RGS2/VCL	37
GO:0051056	regulation of small GTPase mediated signal transduction	42/983	295/18870	3.02576204786329e-09	7.71266746000351e-07	6.23306981859837e-07	ARHGAP4/DENND3/LPAR6/ARHGAP25/P2RY8/ABR/DOCK2/ARHGAP18/MET/ARHGDIB/SRGAP2/PLEKHG1/RASGRF1/CGNL1/SIPA1L2/FAM13A/CYTH3/ARHGAP12/PRAG1/CDON/RIT2/SLIT2/FGD3/ARHGAP22/CBL/LPAR1/OPHN1/ARHGAP20/ARHGAP28/VAV3/RASGRF2/SPATA13/NGF/EPS8/CYRIB/ARHGAP31/PSD3/KITLG/DLC1/ARHGAP10/ARHGEF4/PREX2	42
GO:0007264	small GTPase mediated signal transduction	58/983	491/18870	4.68559097179035e-09	1.13748298924701e-06	9.19268323989345e-07	ARHGAP4/DENND3/LPAR6/ARHGAP25/RND3/CYFIP1/P2RY8/ABR/DOCK2/ARHGAP18/MET/ARHGDIB/SRGAP2/PLEKHG1/RASGRF1/MRAS/RAPGEF1/CGNL1/SDCBP/SIPA1L2/FAM13A/RAPGEF5/CYTH3/ARHGAP12/PRAG1/CDON/DOK6/RAB39A/RIT2/SLIT2/DAB1/FGD3/ARHGAP22/CBL/LPAR1/RHOJ/OPHN1/ARHGAP20/ARHGAP28/VAV3/RASGRF2/SPATA13/NGF/EPS8/CYRIB/RAPGEF4/NTN1/ARHGAP31/PSD3/DOCK11/RALGPS2/RASGRP3/KITLG/DLC1/ARHGAP10/ARHGEF4/CDKN2A/PREX2	58
GO:0010232	vascular transport	20/983	87/18870	1.52666000924973e-08	2.87743776253391e-06	2.32543028278535e-06	ABCC4/SLC19A1/ATP1B2/LRP1/LEPR/SLC6A6/SLC38A1/SLC12A2/LRP2/SLC16A7/SLC4A8/SLC2A13/TFRC/SLC7A5/SLC1A1/ABCB1/SLC6A17/SLC16A2/MFSD2A/SLC24A3	20
GO:0150104	transport across blood-brain barrier	20/983	87/18870	1.52666000924973e-08	2.87743776253391e-06	2.32543028278535e-06	ABCC4/SLC19A1/ATP1B2/LRP1/LEPR/SLC6A6/SLC38A1/SLC12A2/LRP2/SLC16A7/SLC4A8/SLC2A13/TFRC/SLC7A5/SLC1A1/ABCB1/SLC6A17/SLC16A2/MFSD2A/SLC24A3	20
GO:0010720	positive regulation of cell development	53/983	444/18870	1.53079030995413e-08	2.87743776253391e-06	2.32543028278535e-06	AXL/CX3CR1/IL4R/TGFBR2/INPP5D/NCKAP1L/SYK/PLXNC1/CYFIP1/RUNX1/PRKCH/IL18/LYN/ID4/EPHA4/DISC1/NEDD9/HLA-DRA/EFNA5/CXCR4/TGFB1/MAN2A1/SEMA5A/PPARGC1B/FOXG1/CDON/ZBTB46/NKX6-2/ETV5/SLIT2/BMPR2/EEF2K/LRP2/VCAN/CDH4/ROR2/FOS/NGF/KIT/SLC7A5/GRM5/NTN1/LRP8/PLXNA4/DSCAM/GFAP/TENM4/SKIL/KITLG/CR1/TOX/TESPA1/ACAN	53
GO:0030900	forebrain development	50/983	407/18870	1.54199193231661e-08	2.87743776253391e-06	2.32543028278535e-06	AXL/P2RY12/AKNA/FOXP2/ID4/DISC1/SRGAP2/CXCR4/CNTN2/WNT2B/SEMA5A/LAMB1/FOXG1/ATP1B2/CDON/WNT5A/SLIT2/B2M/DAB1/SLIT1/CNP/APAF1/LPAR1/OPHN1/KIRREL3/LARGE1/LRP2/RTN4RL1/SCN2A/ELAVL4/RARB/MCPH1/SEMA3E/LRP8/PLXNA4/NFIB/TMEM108/DCLK2/TNR/PLCB1/IGF1R/ZEB1/KCNA3/DLC1/MFSD2A/ALK/NRG3/TOX/ALDH1A2/CNTNAP2	50
GO:0007411	axon guidance	35/983	233/18870	1.56520908077478e-08	2.87743776253391e-06	2.32543028278535e-06	PLXNC1/CYFIP1/EPHA4/EFNA5/CNTN2/SEMA5A/FOXG1/DCC/WNT5A/SLIT2/BMPR2/SLIT1/UNC5C/OPHN1/PTPRM/CDH4/EPHA7/GDNF/CNTN5/ANOS1/SEMA3E/NTN1/CNTN4/PLXNA4/NFIB/SEMA3D/DSCAM/CNTN1/EDNRA/TNR/CHL1/NRXN1/PTPRO/NRCAM/PALLD	35
GO:0097485	neuron projection guidance	35/983	233/18870	1.56520908077478e-08	2.87743776253391e-06	2.32543028278535e-06	PLXNC1/CYFIP1/EPHA4/EFNA5/CNTN2/SEMA5A/FOXG1/DCC/WNT5A/SLIT2/BMPR2/SLIT1/UNC5C/OPHN1/PTPRM/CDH4/EPHA7/GDNF/CNTN5/ANOS1/SEMA3E/NTN1/CNTN4/PLXNA4/NFIB/SEMA3D/DSCAM/CNTN1/EDNRA/TNR/CHL1/NRXN1/PTPRO/NRCAM/PALLD	35
GO:0060560	developmental growth involved in morphogenesis	36/983	244/18870	1.58038951257257e-08	2.87743776253391e-06	2.32543028278535e-06	ARHGAP4/TGFBR2/CYFIP1/DISC1/EFNA5/CXCR4/SEMA5A/DCC/WNT5A/HSP90AA1/SLIT2/BMPR2/SLIT1/MAP2/RIMS1/CPNE5/RIMS2/FGF1/OLFM1/CDH4/EPHA7/NGF/SH3GL2/PRICKLE1/SEMA3E/NTN1/PLXNA4/SEMA3D/DSCAM/EDNRA/TMEM108/KIF26B/TNR/NRCAM/SPP1/VCL	36
GO:0042063	gliogenesis	44/983	338/18870	2.04154760290406e-08	3.58889988951893e-06	2.90040555998784e-06	CX3CR1/P2RY12/PRKCH/LYN/ID4/EPHA4/DISC1/SRGAP2/CXCR4/TGFB1/C1QA/CNTN2/MOBP/SH3TC2/LAMB1/FOXG1/ATP1B2/FA2H/NKX6-2/PLP1/ETV5/LRP1/LEPR/DAB1/CNP/LPAR1/GPM6B/ROR1/LARGE1/LRP2/VCAN/ROR2/CSPG5/SLC7A5/NTN1/CSPG4/LRP8/NFIB/CNTN1/GFAP/TENM4/SOX6/ACAN/OPALIN	44
GO:0003018	vascular process in circulatory system	38/983	269/18870	2.11333994275556e-08	3.59126900938929e-06	2.90232018805097e-06	ABCC4/TBXAS1/BMP6/GUCY1A1/SLC19A1/TGFB1/GRIP2/ATP1B2/NOS1/LRP1/LEPR/SLC6A6/SLIT2/BMPR2/SLC38A1/SLC12A2/LRP2/SLC8A1/SLC16A7/SLC4A8/TEK/SLC2A13/TFRC/SH3GL2/ATP2B1/SLC7A5/SLC1A1/PIK3C2A/ABCB1/EDNRA/KCNMB2/SLC6A17/KCNMB4/SLC16A2/MFSD2A/PTPRJ/SLC24A3/RGS2	38
GO:0050767	regulation of neurogenesis	48/983	390/18870	2.82581790378627e-08	4.64710312048464e-06	3.7556031495482e-06	ARHGAP4/CX3CR1/PLXNC1/CYFIP1/PRKCH/LYN/ID4/EPHA4/DISC1/EFNA5/CXCR4/TGFB1/MAN2A1/SEMA5A/FOXG1/CDON/DCC/NKX6-2/WNT5A/ETV5/PRTG/SLIT2/B2M/BMPR2/DAB1/SLIT1/EEF2K/MAP2/LRP2/VCAN/CDH4/EPHA7/NGF/KIT/SLC7A5/SEMA3E/GRM5/NTN1/LRP8/PLXNA4/SEMA3D/DSCAM/GFAP/TNR/TENM4/SKIL/SPP1/ACAN	48
GO:0061387	regulation of extent of cell growth	22/983	109/18870	3.73613869002011e-08	5.95213595053828e-06	4.81027856340089e-06	ARHGAP4/CYFIP1/DISC1/EFNA5/SEMA5A/DCC/WNT5A/BMPR2/SLIT1/MAP2/OLFM1/CDH4/EPHA7/NGF/SEMA3E/NTN1/PLXNA4/SEMA3D/DSCAM/TNR/NRCAM/SPP1	22
GO:0050769	positive regulation of neurogenesis	35/983	242/18870	4.17272188047687e-08	6.44622307474881e-06	5.20958004471657e-06	CX3CR1/PLXNC1/CYFIP1/PRKCH/LYN/ID4/EPHA4/DISC1/EFNA5/CXCR4/TGFB1/MAN2A1/SEMA5A/FOXG1/CDON/NKX6-2/ETV5/SLIT2/BMPR2/EEF2K/LRP2/VCAN/CDH4/NGF/KIT/SLC7A5/GRM5/NTN1/LRP8/PLXNA4/DSCAM/GFAP/TENM4/SKIL/ACAN	35
GO:0016049	cell growth	56/983	497/18870	4.54744586038858e-08	6.6417024548092e-06	5.36755867277637e-06	ARHGAP4/TGFBR2/CYFIP1/DAB2/DISC1/IGFBP7/EFNA5/TGFBR1/CXCR4/TGFB1/RPS6KA3/SDCBP/SEMA5A/TP53TG5/DCC/WNT5A/HSP90AA1/SLIT2/BMPR2/SLIT1/MAP2/CRYAB/RIMS1/CPNE5/PAK5/RIMS2/RGS4/EAF2/OLFM1/CDH4/EPHA7/CAMK2D/NGF/MEG3/SH3GL2/PRICKLE1/SEMA3E/NTN1/PLXNA4/SEMA3D/DSCAM/ESR2/EDNRA/TMEM108/TNR/IGFBP5/NRCAM/SPP1/MFSD2A/GNG4/PTPRJ/NRG3/MEIS1/CDKN2A/RGS2/VCL	56
GO:0010976	positive regulation of neuron projection development	27/983	158/18870	4.55981926085371e-08	6.6417024548092e-06	5.36755867277637e-06	CYFIP1/LYN/DISC1/RAPGEF1/STMN2/ATP8A2/ATP1B2/WNT5A/NLGN1/RIT2/PRKD1/EEF2K/ROR1/ROR2/CAMK1D/ELAVL4/LRRC7/LRP8/CNTN1/DDR2/NTRK3/ZNF804A/IGF1R/ALK/PLPPR5/TOX/RGS2	27
GO:0007015	actin filament organization	53/983	464/18870	6.69685241814673e-08	9.28988869491885e-06	7.50771703080927e-06	IQGAP2/ARHGAP25/NCKAP1L/RND3/DIAPH2/CYFIP1/HCK/MYO1F/ARHGAP18/NCK2/LCP1/NOSTRIN/MET/DIAPH3/NEDD9/TGFBR1/CGNL1/KANK4/SEMA5A/PPARGC1B/ARHGAP12/MYO1E/ADD2/PSTPIP2/CTNNA2/PLS1/GAS2L3/SCIN/SLIT2/SVIL/MYO1D/PLEKHH2/COTL1/SHROOM4/JAK2/DIAPH1/LPAR1/RHOJ/TMEFF2/ARHGAP28/RGS4/EPS8/CYRIB/SSH2/PAWR/PAK3/PRKCE/GAS2/DLC1/TENM1/CRACD/SPTBN4/HIP1	53
GO:0031345	negative regulation of cell projection organization	30/983	192/18870	6.74236723640639e-08	9.28988869491885e-06	7.50771703080927e-06	ARHGAP4/DAB2/EPHA4/STMN2/SEMA5A/PRAG1/DCC/CCP110/WNT5A/NLGN1/RIT2/SLIT2/B2M/DAB1/SLIT1/MAP2/LPAR1/DTNBP1/PTPN9/EPHA7/RTN4RL1/SEMA3E/NTN1/SEMA3D/GFAP/TNR/GRIN2B/PTPRO/SPP1/PTPRG	30
GO:0050890	cognition	41/983	317/18870	7.41697572496509e-08	9.72604510001406e-06	7.86020121852842e-06	CX3CR1/CYFIP1/RTL4/PRKAR2B/NEDD9/HLA-DRA/RASGRF1/CNTN2/GPR158/BCHE/NLGN4Y/NLGN4X/B2M/SHROOM4/NPTX2/LARGE1/CAMK4/PAK5/SNAP25/FOS/NGF/SCN2A/CSMD1/ELAVL4/KIT/PDE8B/GRM5/EIF4A3/SLC1A1/ADCY1/GTF2A1L/TNR/GRIN2B/CHL1/NRXN1/PLCB1/SORCS3/MAP1A/MFSD2A/CNTNAP2/TUSC3	41
GO:0042391	regulation of membrane potential	51/983	440/18870	7.44048173598564e-08	9.72604510001406e-06	7.86020121852842e-06	KCNQ1/ARRB2/GABRA2/KCNK13/KCNQ3/CTNNA3/OPRD1/CACNA1D/STOX1/NOS1AP/ATP1B2/NLGN4X/NLGN1/KCNH8/GLRA3/RIMS1/SLC8A1/KCNK6/GLRA2/RIMS2/ANK3/RGS4/CACNA1C/SLC4A8/CAMK2D/PIEZO2/FGF12/GRIA2/GRM5/EIF4A3/KCND3/SCN1A/SCN8A/CACNB4/GRIK2/KCNMB2/TMEM108/GRIN2B/RYR2/RGS7BP/KCNH5/DMD/KCNMB4/NRXN1/NRCAM/KCND2/PID1/GRIK1/CACNA2D1/SLC24A4/KCNN2	51
GO:0051960	regulation of nervous system development	53/983	466/18870	7.71325965740114e-08	9.83054943335776e-06	7.94465744712318e-06	ARHGAP4/CX3CR1/PLXNC1/CYFIP1/PRKCH/LYN/ID4/EPHA4/DISC1/EFNA5/CXCR4/TGFB1/MAN2A1/SEMA5A/FOXG1/CDON/DCC/NKX6-2/WNT5A/ETV5/NLGN1/PRTG/SLIT2/B2M/BMPR2/DAB1/SLIT1/EEF2K/MAP2/LRP2/VCAN/CDH4/EPHA7/NGF/KIT/SLC7A5/RARB/SEMA3E/GRM5/IL1RAP/NTN1/LRP8/PLXNA4/ELAPOR2/SEMA3D/DSCAM/GFAP/TNR/TENM4/NRXN1/SKIL/SPP1/ACAN	53
GO:0034765	regulation of monoatomic ion transmembrane transport	52/983	454/18870	8.15851648854707e-08	1.01444187947836e-05	8.19831412995462e-06	CTSS/KCNQ1/CYBA/KCNK13/LYN/KCNQ3/HAMP/CACNA1D/NOS1AP/ATP1B2/PLP1/NOS1/DPP6/CACNA1A/PRKD1/CACNA1E/KCNH8/KCNIP4/DIAPH1/SLC8A1/KCNK6/ANK3/FXYD6/RGS4/CACNA1C/CAMK2D/SCN2A/FGF12/ANO6/GRM5/FGF14/KCND3/SCN1A/SCN8A/KCNJ6/CACNB4/HECW1/ABCB1/EDNRA/PRKCE/GRIN2B/RYR2/KCNH5/DMD/SCN3A/KCND2/KCNA3/CACNG3/SCN9A/KCNIP1/CACNA2D1/KCNN2	52
GO:0031589	cell-substrate adhesion	44/983	356/18870	9.46322886203191e-08	1.14865573187235e-05	9.2829768837075e-06	AXL/ACER2/ST6GAL1/GCNT2/DAB2/CD44/DISC1/NEDD9/FBLN1/SRGAP2/EFNA5/SERPINE1/ITGA2/PRKX/PLEKHA2/LAMB1/FGL1/ATP1B2/LAMC1/EDIL3/CASK/ITGA9/JAK2/GPM6B/COL8A1/VWF/TEK/PARVA/CD96/FERMT1/RSU1/CSPG5/SEMA3E/NPNT/NID1/PRKCE/VWC2/PTPRO/DLC1/NTN4/PTPRJ/CDKN2A/ANTXR1/VCL	44
GO:0001505	regulation of neurotransmitter levels	29/983	188/18870	1.47688542416554e-07	1.75096788195254e-05	1.41506231338652e-05	GABRA2/GPR158/SLC6A11/NOS1/NLGN1/CASK/SLC38A1/STXBP1/ERC2/GPM6B/RIMS1/DTNBP1/RIMS2/SNAP25/SLC4A8/GDNF/CSPG5/SYN2/CADPS/RPH3A/PTPRN2/CACNB4/GFAP/CPLX2/MCTP1/KCNMB4/NRXN1/SYN3/PCLO	29
